{'短评内容': '可以', '短评打分': 5}
{'短评内容': '价格较低。但是特价房间是一楼。房间不暖和，老实说还有点冷。暖气一晚上都在换水，声响很大，难以入眠。早餐还是不错的。', '短评打分': 5}
{'短评内容': '很好的服务！很好的住宿条件！很不错，力荐', '短评打分': 5}
{'短评内容': '不错，环境很好，价格适中，推荐大家入住，原来网速不怎么样，不过现在很快，赞一个', '短评打分': 5}
{'短评内容': '就是交通有点不便，单行道，好多出租不到的', '短评打分': 5}
{'短评内容': '还不错的选择，只是价格贵了些，很干净，只不过门口不好打车。', '短评打分': 5}
{'短评内容': '一大早到的，打电话确认，服务前台很热情到后在客人尚未退房间情况下办理入住手续并安排存包，房间布局清新简洁，空间安排比较紧凑，适合个人住宿，只是位置相对单行线，不易拦车，步行至车站要15分钟左右。值得一提的是偶本本联不上网，告知前台通知维修师傅过来检测，忙了大半天，虽然一时米弄好但很热心快肠反倒使偶为难，在送走维修师傅后偶自己搞好网络。  赞一个。。：）   因早点要到第二天才有所以不在此点评', '短评打分': 5}
{'短评内容': '很不错\u3000设备齐全\u3000很舒适！', '短评打分': 3}
{'短评内容': '还可以，就是热水不是可别好，有些冷。还有就是空调热的太慢，网速还可以。', '短评打分': 5}
{'短评内容': '可以', '短评打分': 3}
{'短评内容': '卫生还可以 服务态度很好！就是房间有点点小！！！总的来说不错', '短评打分': 5}
{'短评内容': '房间整洁，早餐丰富。', '短评打分': 3}
{'短评内容': '地方有点偏，出火车站需要打车，服务很周到，环境不错。', '短评打分': 5}
{'短评内容': '干净舒适，早餐也不错，位置也好。很满意。下次还会继续住', '短评打分': 5}
{'短评内容': '很干净也很安静', '短评打分': 3}
{'短评内容': '酒店周围购物不方便，不过离火车站很近，就一站路公交，价格实惠，环境都不错', '短评打分': 5}
{'短评内容': '位置适宜，环境安静，服务热情，设施完善！', '短评打分': 5}
{'短评内容': '环境和服务都比较满意！就是没有电梯！晚上暖气的水流声音有些大。总体比较满意！', '短评打分': 5}
{'短评内容': '环境，服务不错，就是有点偏', '短评打分': 3}
{'短评内容': '很不错环境安静价格优惠', '短评打分': 3}
{'短评内容': '服务不错', '短评打分': 3}
{'短评内容': '条件还可以，不过服务员态度非常好，能站在客人角度着想。管理到位', '短评打分': 5}
{'短评内容': '不知道住了多少回了 下次还会去住的  因为性价比真的很不错，除了床单不舒服，', '短评打分': 5}
{'短评内容': '价格确实挺便宜\n房间网络有时会不好用，一般都是接头或网线的事。\n宫保鸡丁做的一般', '短评打分': 5}
{'短评内容': '很安静的地方，在石家庄的如家最惬意的一家~~', '短评打分': 5}
{'短评内容': '环境好 服务周到 推荐~~~~~~~~~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '酒店很偏，附近没什么吃饭的地方，离火车站比较近，有些乱，没有电梯，内部很好，很舒适', '短评打分': 5}
{'短评内容': '很好，总体来说感觉不措。', '短评打分': 3}
{'短评内容': '不错~~就是房间有点冷~~服务态度什么都都很好~~也很安静', '短评打分': 5}
{'短评内容': '前台服务生态度非常好，价格也很实惠，就是不是很好找', '短评打分': 5}
{'短评内容': '还不错，挺温馨的', '短评打分': 3}
{'短评内容': '如家条件不错，离火车站站挺近的！早餐也很实惠，下次再来如家…', '短评打分': 3}
{'短评内容': '这里位置很好，离火车站很近，北站和总站都是', '短评打分': 5}
{'短评内容': '还可以啊。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '非常满意，非常好，下次还去,离火车站也进~走这都可以过去，服务周到', '短评打分': 5}
{'短评内容': '酒店环境可以，适合中低端人群消费，服务质量一般！总体来说还可以！', '短评打分': 5}
{'短评内容': '环境不错。就是网络不是特别好。网速慢', '短评打分': 3}
{'短评内容': '这次房间小了点，网络有点慢啊，不过性价比挺好的', '短评打分': 5}
{'短评内容': '整体比较安静 房间干净\n不足时楼道隔音差 一楼早上很吵', '短评打分': 5}
{'短评内容': '太难找了，', '短评打分': 3}
{'短评内容': '哈哈,和上面一样,这家如家让我最难忘.不错了.', '短评打分': 5}
{'短评内容': '这个酒店对我意义重大,我和女朋友第一次约会就在这里.感谢如家.', '短评打分': 5}
{'短评内容': '环境还不错，比较干净。就是位置比较偏点～～', '短评打分': 5}
{'短评内容': '不错，全国连锁的就是不一样，，，，，，。。。。。。', '短评打分': 5}
{'短评内容': '热水泵坏了，网线不能上网，\n但是态度挺好，所以不计较了。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '不错挺好的 ', '短评打分': 3}
{'短评内容': '挺好,很温馨', '短评打分': 3}
{'短评内容': '整体不错,就是网络总是不好...希望能在这方面有所改善', '短评打分': 5}
{'短评内容': '整体感觉不错，很干净，服务态度也很好，只是位置有点偏，不好找。不过住着挺舒服，挺满意！谢谢！', '短评打分': 5}
{'短评内容': '还不错，比较推荐，地段还好，服务比较热情，房间环境也不错，就是离旁边居民区近了点', '短评打分': 5}
{'短评内容': '店面挺好的,如家一直是我出外旅行的选择,挺好的,家的感觉', '短评打分': 5}
{'短评内容': '离火车站较近，我住的是大床房，还比较舒服，餐厅可以点餐炒菜比较方便，就是出门打车不太方便，总体还可以吧。', '短评打分': 5}
{'短评内容': '不错~相当不错~房间干净整洁，楼下有茶餐厅~方便', '短评打分': 5}
{'短评内容': '酒店环境不错，还有餐厅，就餐很方便。服务员态度很好。', '短评打分': 5}
{'短评内容': '酒店环境不错，性价比较高，就是不太好找，建议入住之前提前查看一下地图和公交线路。', '短评打分': 5}
{'短评内容': '如家不用说，肯定是没有问题的。干净卫生舒适！不错！', '短评打分': 5}
{'短评内容': '硬件设施、楼层服务、地理位置、性价比、卫生状况都不错，就是前台那个接待说话太冲', '短评打分': 5}
{'短评内容': '不错，如家一如既往的好，还会再次光临的。如家的餐厅的饭菜也很可口，很方便', '短评打分': 5}
{'短评内容': '环境不错 总体可以 服务也不错 就是有一个服务员我不喜欢 下次还住', '短评打分': 5}
{'短评内容': '挺干净的，定的是一楼比较便宜的 但到那没有了，给换了个六楼阳光比较充足好电的房间 价钱还是一楼的价钱，比较不错', '短评打分': 5}
{'短评内容': '第二次住了  很不错    就是空调不暖和', '短评打分': 5}
{'短评内容': '服务还可以,就是早餐差点,呵呵,没办法,谁让人家便宜来着', '短评打分': 5}
{'短评内容': '地点很荒凉，离火车站就好远，附近晚上连个路灯都没有…………', '短评打分': 1}
{'短评内容': '冬天晚上暖气太吵    \n其他各方面都很好！', '短评打分': 5}
{'短评内容': '酒店很好，很干净！离火车站也不远，价位也很合理，值得推荐！', '短评打分': 5}
{'短评内容': '条件不错！就是位置偏了点。', '短评打分': 3}
{'短评内容': '\r\n环境很好，服务态度也不错！', '短评打分': 3}
{'短评内容': '满意', '短评打分': 3}
{'短评内容': '经常关顾，卫生、舒适、安静，很喜欢。交通比较便利', '短评打分': 5}
{'短评内容': '环境不错，非常暖和，就是网速慢了点，呵呵', '短评打分': 5}
{'短评内容': '环境不错，干净。但是早餐品种单一，贵，希望能够改进，吃了两天都是一样的品种。', '短评打分': 5}
{'短评内容': '还好好吧~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 3}
{'短评内容': '不错，很舒适，服务态度也很好，地理位置很好，价格实惠', '短评打分': 5}
{'短评内容': '不错 推荐  卫生和服务很不错... 128的价格 性比值很高', '短评打分': 5}
{'短评内容': '酒店服务、设施、卫生都不错，就是不太好找，找了好久才找到。不过离繁华商业区很近，购物方便，把车放在酒店，步行10分钟就到了', '短评打分': 5}
{'短评内容': '难找，酒店周围环境不好，但酒店本身不错。', '短评打分': 5}
{'短评内容': '，干净卫生服务态度好', '短评打分': 3}
{'短评内容': '很干净，服务员也很热情。就是房间有点小，开始时暖气不太热，后来过了半天就很暖和了。不过整体还是很不错的。', '短评打分': 5}
{'短评内容': '在一个胡同里太难找了，附近几乎没饭店。服务员呆板的让你接受不了', '短评打分': 1}
{'短评内容': '实惠，性价比高！                                                                              ', '短评打分': 5}
{'短评内容': '感觉还不错，物有所值', '短评打分': 3}
{'短评内容': '网速太慢了', '短评打分': 3}
{'短评内容': '还不错，就是周围没有公交，在巷子里，火车站附近，坐火车的朋友还是适合选择的。', '短评打分': 5}
{'短评内容': '已经是第二次入住了，这次住的是特惠大床房，不错，价格实惠，住得舒服，不过隔音效果很不好。总体来说很不错，前台服务态度很好~~', '短评打分': 5}
{'短评内容': '服务可以，设施一般！', '短评打分': 3}
{'短评内容': '挺好的，服务周到', '短评打分': 3}
{'短评内容': '挺好的。每次来都住这。挺好的。每次来都住这。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '很好，只是交通有些不便，附近没有特色小吃，不过环境很好服务很好，很实惠', '短评打分': 5}
{'短评内容': 'hao  zhe  ne.   huan jing bu cuo   hen  wen xin               ', '短评打分': 5}
{'短评内容': '很不错。很喜欢酒店的墙，绿色的、橙色的、鹅黄色的。', '短评打分': 5}
{'短评内容': '挺好的，唯一不满意的地方是房间的网线有问题，不能上网', '短评打分': 5}
{'短评内容': '卫生条件还可以，就是不太好找。环境很安静，服务态度也不错。', '短评打分': 5}
{'短评内容': '很好，环境卫生、非常安静、服务很好，只是饭菜单调一些', '短评打分': 5}
{'短评内容': '石家庄如家里最便宜的一家。设施一般。房间太小。服务不错。', '短评打分': 5}
{'短评内容': '服务很好，设施在同价位酒店里也算不错的。遇到所订房间有点异味，结果免费升级成商务大床房，很不错。', '短评打分': 5}
{'短评内容': '  不错 服务态度不错 卫生环境也不错  就是效率有点慢 地方不大好找', '短评打分': 5}
{'短评内容': '挺干净 挺安静的 不错 服务还不错 推荐朋友们入住 呵呵', '短评打分': 5}
{'短评内容': '感觉还不错', '短评打分': 5}
{'短评内容': '房间小了点, 离马路太近，还应该在便宜点！~', '短评打分': 5}
{'短评内容': '这是我的N次住大石桥店了.这里的服务员基本都认识我了,不过现在换了一批新服务员,但是以前的服务员也还认识我.这是个非常不错的店,只要来石家庄我都住这里.', '短评打分': 5}
{'短评内容': ' 性价比比较高，，下次还会去入住这个酒店', '短评打分': 5}
{'短评内容': '很不错 住过的最便宜的如家  设施一样很好  服务也不错', '短评打分': 5}
{'短评内容': '环境舒适安静整洁！就是附近吃饭的地方不太好找', '短评打分': 5}
{'短评内容': '＋环境还不错，就是入住的那个房间上不了网。', '短评打分': 5}
{'短评内容': '很好很干净,但是隔音效果不是很理想!', '短评打分': 5}
{'短评内容': '房间和酒店都上不了网\r\n服务员说什么网络在抢修\r\n酒店附近也没有网吧\r\n给我工作带来很大不便\r\n\r\n\r\n饮水机和纯净水不错', '短评打分': 1}
{'短评内容': '舒适，干净，卫生，服务好................................', '短评打分': 5}
{'短评内容': '环境比较偏，但是很安静，而且配备很好哦', '短评打分': 5}
{'短评内容': '位置有些偏，但是比较安静，但是没有公交车站而且打车也不是特别方便，但是服务还不错，我定的特价房没有了，还升级了楼上的房间', '短评打分': 5}
{'短评内容': '这家酒店还是保持了如家酒店的标准，舒适，卫生。但我觉得不足的是15块的早餐价格并不低，但是品种太少了，而且味道很一般，希望改进。', '短评打分': 5}
{'短评内容': '位置上有点偏，但是很安静而且离市区也比较近，服务很好推荐给朋友们！', '短评打分': 3}
{'短评内容': '位置有点偏，其他地方还行！推荐这家哦，不错的服务！', '短评打分': 5}
{'短评内容': '电视怎么就一个台呢？？其他的比较满意！！！', '短评打分': 5}
{'短评内容': '每次到石家庄都住这里，离逛街吃饭火车站那一片很近，很方便，服务很周到。', '短评打分': 5}
{'短评内容': '太难找了，但是很安静的环境，距离火车站也不远，就是马桶是坏掉的，不能用，相当郁闷，其他还算不错', '短评打分': 5}
{'短评内容': '我觉得不错，离火车站坐车6块钱。大床房还行，其实如果不考虑坐车，以后可以去住，价格也实惠', '短评打分': 5}
{'短评内容': '房间还可以吧,因为我预定的房间没有了,所以给我免费升级了房间.', '短评打分': 5}
{'短评内容': '离火车站真的很近呢，走过去只用十分钟。不过不认识路的话打车也ok，也就一个起步价五块钱就好了~房间很安静而且特别干净，服务态度也特别好。由于我们提前订的特惠大床房，可是到了之后没有这个类型了，前台马上给我们换到商务大床房，比特惠的贵30块，却没有多要钱，真是太感动了。唯一不好的就是旁边比较荒凉，交个话费也找不到地方……不过再多走一点就找到了，这也不算什么缺点~下次还会住的~', '短评打分': 5}
{'短评内容': '我入住340房间，居然碰到了老鼠，后来给我换房了，另外赠送我餐劵了，但是心里很堵得慌', '短评打分': 5}
{'短评内容': '卫生不错,服务赞一个.离火车站广场近,打车五块钱', '短评打分': 5}
{'短评内容': '别的好不好吧还能凑合,问题是这个店网络太差了,比蜗牛还慢,时不时的还断网,工作和娱乐两耽误,住的不开心.早餐好像也不是多好,只是好像啊,赶上保险培训的,看了看没吃', '短评打分': 1}
{'短评内容': '+总体上还行，就是房间有点潮湿的味道。', '短评打分': 5}
{'短评内容': '隔音太差,服务还行', '短评打分': 5}
{'短评内容': '+性价比高，服务太度好，环境设施好，就是网速有点慢', '短评打分': 5}
{'短评内容': '满意。', '短评打分': 5}
{'短评内容': '没有缺点，性价比很好，服务、卫生都很好，这已经足够。', '短评打分': 5}
{'短评内容': '酒店周围很安静  客房的设施有点老化  总之性价比还是比较高的', '短评打分': 3}
{'短评内容': '环境优雅 安静舒适 服务周到 非常满意', '短评打分': 5}
{'短评内容': '酒店不错，服务很好，有什么需求都会尽量满足我们顾客的。', '短评打分': 3}
{'短评内容': '很不错，第一次住不知道，打车离火车站远点…', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '位置稍微有点偏，但是这个价格还是不错的。嘿嘿', '短评打分': 5}
{'短评内容': '服务不错，但是位置感觉太偏了，不过有公交车可以到市中心。毛巾好像用了很久了，有点发黄，感觉不是很干净。', '短评打分': 1}
{'短评内容': '整洁卫生，服务很好，隔音效果差，位置稍偏了些，总体来说还是不错的。', '短评打分': 5}
{'短评内容': '每次都去的酒店，服务还算不算，也很安静1', '短评打分': 5}
{'短评内容': '饭店各方面条件都说得过去特别是没有暗间不错', '短评打分': 5}
{'短评内容': '非常好！', '短评打分': 5}
{'短评内容': '离火车站比较近，购物、旅行很方便，环境比较幽静，服务不用说了', '短评打分': 5}
{'短评内容': 'haishi bucuo de ,服务态度不错，但是有一点就是不太干净', '短评打分': 1}
{'短评内容': '地址在火车站附近，经济实惠，交通方便，服务态度好！', '短评打分': 5}
{'短评内容': '挺干净 挺安静的 离车站也不远，总体上算不错的一个选择吧', '短评打分': 3}
{'短评内容': '挺干净 挺安静的 离车站也不远，总体上算不错的一个选择吧', '短评打分': 5}
{'短评内容': '位置很不错，离火车站和北站都近，服务态度很好', '短评打分': 3}
{'短评内容': '房间偏小,特价房临街吵.', '短评打分': 5}
{'短评内容': '非常舒适，离火车站商圈非常近，汽车站北站也非常近，房间很干净', '短评打分': 5}
{'短评内容': '环境不错，比较安静，价钱便宜，但是隔音有点问题', '短评打分': 3}
{'短评内容': '很好啊，很不错啊，很干净\r\n很好啊，很不错啊，很干净', '短评打分': 3}
{'短评内容': '每次都会住的店，感觉还可以，距离办事的地方很近！', '短评打分': 3}
{'短评内容': '此店服务态非常好,室内干净整洁,我们入住后很满意.', '短评打分': 5}
{'短评内容': '房间还行，就是卫生间简陋了点，服务很满意', '短评打分': 5}
{'短评内容': '还行感觉不错就是房间太小.比较安静的.就是 吃饭麻烦的很', '短评打分': 3}
{'短评内容': '连着两天都住在这里，感觉还是不错。最大的缺点就是隔音不是很好，特别是楼上楼下冲水的声音。', '短评打分': 3}
{'短评内容': '环境不错，离火车站不远，价格也合适，值得推荐', '短评打分': 5}
{'短评内容': '除了有点偏，其他都不错，要是有叫出租车的服务就好了', '短评打分': 5}
{'短评内容': '不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错', '短评打分': 3}
{'短评内容': '不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错', '短评打分': 5}
{'短评内容': '挺好的，离火车站很近，交通也很方便，不不是很吵', '短评打分': 3}
{'短评内容': '不错！总体还行，唯一的缺点就是地点有些偏僻，不太好找哦！', '短评打分': 3}
{'短评内容': '很干净,很温心,有家的感觉,就是房间有些小,总的说不错.我会推荐给我的朋友.', '短评打分': 3}
{'短评内容': '环境不错，比较安静，出门交通也还可以，价格相对来说比较便宜，通过网上定更便宜一些。', '短评打分': 5}
{'短评内容': '满意', '短评打分': 5}
{'短评内容': '稍微有点消毒水的气味............', '短评打分': 5}
{'短评内容': '住过好多次了，真的很舒服，不愧是如家，色调也很温馨舒适', '短评打分': 5}
{'短评内容': '+很舒服，很满意', '短评打分': 5}
{'短评内容': '隔壁好吵……晚上楼道里不知道怎么回事有人砸门，把我吵醒了', '短评打分': 5}
{'短评内容': '距离火车站很近，住得很舒适，只有一点小小的问题就是隔音效果不大好，不过不会影响睡眠，所以，很值得推荐！', '短评打分': 5}
{'短评内容': '服务很周到，是出差、旅行的非常好的住所。环境很干净整洁。', '短评打分': 5}
{'短评内容': '好，不错，下回去石家庄首选。很干净，服务也很好。。。。。', '短评打分': 3}
{'短评内容': '挺好的。住过好多次了，每次感觉都是一样的好', '短评打分': 3}
{'短评内容': '第一次去，有点不太好找，我到的时候，定的房间已经被定出去了，不过前台还是很热心的给我换了一个更好的房间，价位比我订的要高，但还是收原价。', '短评打分': 5}
{'短评内容': '房间虽小但很干净，热水充足，对得起这个价格了。\r\n唯一的不足是网速太慢了。', '短评打分': 5}
{'短评内容': '酒店环境很好，服务热情周到，早餐很喜欢，有点就是坐车不太方便。', '短评打分': 3}
{'短评内容': '说心理话,如家的服务真的很好,我长期在外地出差,来石家庄就住这里,虽然这里的位置不是很好,但是,特别是前台,服务态度很好,给我家的感觉,因此,我到石家庄肯定住这里,同时也会建议朋友住这里的.谢谢您们.', '短评打分': 5}
{'短评内容': '很好，就是房源紧张，有时老是定不上房！提前两天都没有定上，感觉有点失望！希望增加房源！', '短评打分': 5}
{'短评内容': '各方面是按如家的标准来执行的，感觉不错，服务也可以，就是地点差一些，另外设施也要提高，入住几天，网络线几乎一直不能用，前台倒是很有礼貌的解释原因，问题是客人要在网上处理事情处理不了。希望这方面有更好的提高。', '短评打分': 5}
{'短评内容': '我住的609的房间，普通大床房，除了房间比我预想的要小以外，床睡起来很不舒服，是那种带格子的弹簧床，一觉醒来腰背都很累。卫生间倒是比较干净。', '短评打分': 1}
{'短评内容': '如家，感受到了如家般的温暖，服务水准一流，环境也很好，就是门口马路为单行道，打车不太方便。', '短评打分': 3}
{'短评内容': '如家，感受到了如家般的温暖，服务水准一流，环境也很好，就是门口马路为单行道，打车不太方便。', '短评打分': 5}
{'短评内容': '出了不是太好找之外，其他的都还不错，从火车站出来打车过去，10块钱就到了。', '短评打分': 5}
{'短评内容': '价格合适，环境安静，性价比不错。适合出差居住。', '短评打分': 5}
{'短评内容': '离要办事的地方很近，很方便，所以每次都会选择这里。环境卫生都还算好！', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '隔音不好旁边屋子的说话声都能听见，卫生间觉得不是很干净，可能是时间久的原因。其他都非常不错。', '短评打分': 5}
{'短评内容': '服务不错', '短评打分': 5}
{'短评内容': '环境条件都不错,离车站也近,就是打车过来要绕一下,因为是单行道.', '短评打分': 5}
{'短评内容': '保安 服务态度很好 环境还可以 服务好  位置偏一点', '短评打分': 5}
{'短评内容': '经常来这儿住，这次住了三天，挺好的\r\n服务员很热情周到', '短评打分': 3}
{'短评内容': '位置有些偏僻，说是大石桥店，结果离大石桥那么远……\r\n但是其他的都非常不错，性价比蛮高的！', '短评打分': 5}
{'短评内容': '服务很好，餐厅的饭菜相当不错，服务员态度很和谐', '短评打分': 3}
{'短评内容': '房间比想象中小一点，觉得不如别的如家设施好 ，可能是比较旧的过把。', '短评打分': 5}
{'短评内容': '性价比很好，环境很好，卫生干净舒适，以后还会选择入住', '短评打分': 5}
{'短评内容': '房间很宽敞，大床也很舒服，就是外面不太方便，是单行道，打车也有点费劲', '短评打分': 3}
{'短评内容': '条件不错，价格也合理，性价比较高。除了地理位置偏僻以外，没其他缺点了。', '短评打分': 3}
{'短评内容': '一般般还过的去，这里比较安静。继续努力吧‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘’‘', '短评打分': 5}
{'短评内容': '位置有点不太好,马上是单行到...出入不太方便.但是,酒店很干净,服务也很好!', '短评打分': 5}
{'短评内容': '就在大石桥底下，车辆厂旁边，挺好的，满意吧', '短评打分': 3}
{'短评内容': '很舒适 前台很和善！就是位置不太好，附近没有什么饭店', '短评打分': 5}
{'短评内容': '环境很有家的感觉，真的，如果你不信可以来试试，不过那个消费卷不能用，它们这边部承认，真的，这个也可以试试\r\n\r\n', '短评打分': 3}
{'短评内容': '都不错，要是能有些套餐就好了，适合一个人住店的。', '短评打分': 5}
{'短评内容': '\u3000\u3000环境不\u3000错可是我从网上预定的\u3000那个二十元消费卷为什么不能用', '短评打分': 5}
{'短评内容': '设施齐全，卫生好、非常干净，服务也热情，性价比高，值得推荐！', '短评打分': 5}
{'短评内容': '入住的时候押金条忘了给我，但服务员很细心 帮我查了一晚上。 房间很干净，服务态度很好！打90分！', '短评打分': 3}
{'短评内容': '订的房间没了，换成标间了，有点遗憾。。。。。。。', '短评打分': 5}
{'短评内容': '不赖，位置不错，有院内停车场，市中心的位置，市郊的安静，闹中取静，价位不高，值得推荐', '短评打分': 5}
{'短评内容': '觉得男服务员要比女服务员热情，房间有点潮，不过很干净卫生。好评！', '短评打分': 5}
{'短评内容': '房间设施很好，我很喜欢，干净，整洁，价格也合理，离火车站较近，方便我行程，挺满意的', '短评打分': 5}
{'短评内容': '环境卫生一切都不错，就是住的地方感觉有点点偏僻，交通也方便，下次还会考虑的', '短评打分': 5}
{'短评内容': '经常住,如家都那么回事儿,只是这次网订比我金卡会员订房还便宜.不知道是不是床小的原因', '短评打分': 5}
{'短评内容': '住的挺舒服的，这边的服务也不错，就是位置不太好，门口是单行道，不好做车。', '短评打分': 3}
{'短评内容': '酒店前台服务很好，餐厅饭菜味道也不错，晚上在楼下用餐回房间在房间门口碰到只老鼠让我很郁闷', '短评打分': 5}
{'短评内容': '位置不理想，服务很好，开房、退房处理速度慢，价格一般。', '短评打分': 5}
{'短评内容': '房间不错，就是位置不太好，是单行线', '短评打分': 5}
{'短评内容': '服务跟硬件设施都不错。不过不要住靠马路的房间，相对噪音比较大。对边的房间就不错。比较安静。', '短评打分': 3}
{'短评内容': '感觉很不错，这个地段价格很适合，如家一样的感觉', '短评打分': 3}
{'短评内容': '感觉很不错，这个地段价格很适合，如家一样的感觉', '短评打分': 3}
{'短评内容': '感觉很不错，这个地段价格很适合，如家一样的感觉', '短评打分': 5}
{'短评内容': '服务态度很不错，就是地理位置不太好找，在桥下面转了好几个圈才找到。附近有家家常菜做的不错。环境很安静，离市区不是很远，路还好走。', '短评打分': 3}
{'短评内容': '服务态度很不错，就是地理位置不太好找，在桥下面转了好几个圈才找到。附近有家家常菜做的不错。环境很安静，离市区不是很远，路还好走。', '短评打分': 3}
{'短评内容': '服务态度很不错，就是地理位置不太好找，在桥下面转了好几个圈才找到。附近有家家常菜做的不错。环境很安静，离市区不是很远，路还好走。', '短评打分': 5}
{'短评内容': '还好了', '短评打分': 5}
{'短评内容': '环境很安静，就是设施一般，房间装修什么的很老了', '短评打分': 3}
{'短评内容': '+位置不错，住宿环境安静，服务员态度好。', '短评打分': 5}
{'短评内容': '己结帐', '短评打分': 5}
{'短评内容': '酒店很好！', '短评打分': 3}
{'短评内容': '酒店很好！', '短评打分': 5}
{'短评内容': '环境位置不错，就是附近吃饭的地方少了一些。', '短评打分': 5}
{'短评内容': '前台一个男实习生的服务态度很好！觉得比店里的女前台好很多啊', '短评打分': 5}
{'短评内容': '已到九点入住', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '环境安静,离火车站\\汽车站都近~~~~~~,就是单行道打车进来不方便', '短评打分': 5}
{'短评内容': '真的很不错~性价比很高的 环境很僻静 旁边有一家很小的幼儿园 孩子们很可爱的 呵呵 下回还住这儿~', '短评打分': 5}
{'短评内容': '房间超级舒服，很不错啊，而且工作人员态度都挺好的', '短评打分': 3}
{'短评内容': '很干净，很安静！', '短评打分': 5}
{'短评内容': '房间很舒服，就是位置不太好，外面有点脏', '短评打分': 5}
{'短评内容': '\u3000不错，就是位置有点偏，不过附近倒是有不少公交车站…', '短评打分': 5}
{'短评内容': '+住宿环境安静，服务员态度好，满意度高！', '短评打分': 5}
{'短评内容': '前台服务员蔡女士人漂亮、性格好、服务更好，赞！', '短评打分': 5}
{'短评内容': '服务不错', '短评打分': 5}
{'短评内容': '各方面都还行~~~~~~~~~~~~~~~~`', '短评打分': 5}
{'短评内容': '周围几乎没有任何商场和吃饭的地方。卫生间里的马桶竟然还有异物。', '短评打分': 1}
{'短评内容': '定的房间性价比还是可以的，就是硬件差了点，总体还行吧', '短评打分': 5}
{'短评内容': '+挺安静', '短评打分': 5}
{'短评内容': '+内容', '短评打分': 5}
{'短评内容': '+环境很好', '短评打分': 5}
{'短评内容': '去的时候没有订好的房了，免费换了一间158的。', '短评打分': 5}
{'短评内容': '离车站比较近，服务态度不错，主要是很安静，值得推荐', '短评打分': 5}
{'短评内容': '很不错，性价比很好。', '短评打分': 5}
{'短评内容': '性价比不错！就是位置难找了点！以后还会入住的！', '短评打分': 3}
{'短评内容': '总体还可以，就酒店附近没什么配套设施，如果不想在酒店吃饭要走很远才有', '短评打分': 5}
{'短评内容': '挺不错的 住了好多次 每次都感觉很好 下次过来还会考虑入住的', '短评打分': 3}
{'短评内容': '性价比不错！就是不太好找！', '短评打分': 3}
{'短评内容': '地方很隐蔽，对外地人来说很难找到！最好设置点路标之类的！价格比较便宜！', '短评打分': 5}
{'短评内容': '离火车站汽车站都近,就是单行道,进来要绕一点', '短评打分': 5}
{'短评内容': '经常入住这家酒店了，服务态度依旧非常满意，卫生也蛮好。', '短评打分': 5}
{'短评内容': '+不错，挺好的，推荐！', '短评打分': 5}
{'短评内容': '+周边环境还行，但是有点偏僻，酒店环境不错，这次没有特惠大床了，九点免费给换了标准大床', '短评打分': 5}
{'短评内容': '石家庄如家大石桥店真的很不错.我有次生病在那里是很受感动的. 感谢他们细心的照顾.真的很感动.我现在去石家庄就住大石桥店!', '短评打分': 5}
{'短评内容': '服务员服务态度非常好，酒店卫生也可以，就是交通不太方便', '短评打分': 3}
{'短评内容': '总体还可以，就是房卡不太好用，不过前台服务态度非常好，值得一赞', '短评打分': 5}
{'短评内容': '地里位置稍微有一点偏，不过相对来说价格还算合理总体评价不错。', '短评打分': 5}
{'短评内容': '干净卫生，服务态度好，就是交通不是很方便', '短评打分': 3}
{'短评内容': '服务态度挺好的。住了很多次了。网络好像不稳定。', '短评打分': 5}
{'短评内容': '该酒店距离火车站不远，周边进出也比较方便，从我入住四天来看，酒店卫生、服务都很不错，好像房间也比较紧张，如果不是在网上预订的话，直接到店的话，很可能定不到直接满意的房间。所以建议出行前在网上预订，而且网上预订也比直接到店便宜不少。唯一美中不足的是房间宽带时断时续的，经常上不了网！但总的来说还是值得推荐入住的一家快捷酒店。', '短评打分': 5}
{'短评内容': '很实惠，干净，位置不错，服务态度非常好，早餐也非常不错', '短评打分': 5}
{'短评内容': '服务态度好，干净，就是交通有点不好，吃饭的地方也比较少', '短评打分': 3}
{'短评内容': '相当不错，服务员态度很好。去的时候我预定的房型已经满了，服务员免费为我们升级，住的很舒服。唯一的缺点就是有些偏僻！', '短评打分': 3}
